"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2060260030,NA,NA,NA,NA,NA,NA,NA,2060260320,6816.3,31.0748502994012,141.580838323353,3.46812574850299,0,0,385.5,385.5,0,"0"
2060259480,NA,NA,NA,NA,NA,NA,NA,2060261450,535.4,8.35135135135135,273.405405405405,36.5532162162162,0,0,0,0,0,"0"
2060260020,NA,NA,NA,NA,NA,NA,NA,2060260320,53.2,36,97,298.557,0,0,0,0,0,"0"
2060259380,NA,NA,NA,NA,NA,NA,NA,2060261450,6125.4,1.52307692307692,373.282051282051,6.45448461538462,0,0,0,0,0,"0"
2060258880,NA,NA,NA,NA,NA,NA,NA,2060260020,37632.8,34.1368948247078,152.306065664997,9.79758542014469,0,0,0,0,0,"0"
2060258810,NA,NA,NA,NA,NA,NA,NA,2060260020,4542,32.4935622317597,115.231759656652,20.1107296137339,0,0,0,0,0,"0"
2060300000,NA,NA,NA,NA,NA,NA,NA,2060317460,7849.4,8.49193548387097,441.876344086022,8.03851344086022,0,0,0,0,0,"0"
2060299950,NA,NA,NA,NA,NA,NA,NA,2060317460,6171.3,14.4798657718121,261.036912751678,19.4621946308725,0,0,0,0,0,"0"
2060260150,NA,NA,NA,NA,NA,NA,NA,2060259480,2238.1,4.525,355.36875,3.792875,0,0,0,0,0,"0"
2060260200,NA,NA,NA,NA,NA,NA,NA,2060259480,4275.6,7.82661290322581,322.689516129032,10.6877983870968,0,0,0,0,0,"0"
2060243460,NA,NA,NA,NA,NA,NA,NA,2060249940,6529.3,3.04244031830239,285.302387267905,6.56540318302387,0,0,0,0,0,"0"
2060243420,NA,NA,NA,NA,NA,NA,NA,2060249940,3113.3,9.84153005464481,155.404371584699,97.8161366120219,0,0,759.619047619048,1896.71428571429,0,"0"
2060322960,0,0,1,1,1,0,0,2060316600,8823,48.2577092511013,129.337004405286,54.1927114537445,0,0,0,0,0,"0"
2060323030,NA,NA,NA,NA,NA,NA,NA,2060316600,10179.4,49.2206477732794,149.963562753036,3.07269433198381,0,0,0,0,0,"0"
2060247240,NA,NA,NA,NA,NA,NA,NA,2060258810,13472.8,26.2008608321377,138.662840746055,10.0447130559541,1,1,1026.57589285714,6166.25,0,"0"
