"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2080828610,NA,NA,NA,NA,NA,NA,NA,2080826690,310.9,194.315789473684,276.578947368421,0.00794736842105263,0,0,0,0,0,"0"
2080829750,NA,NA,NA,NA,NA,NA,NA,2080828620,298.7,194.111111111111,335.611111111111,0.0573333333333333,0,0,0,0,0,"0"
2080829760,NA,NA,NA,NA,NA,NA,NA,2080828620,205.1,196.545454545455,288.090909090909,0.23,0,0,0,0,0,"0"
2080831650,NA,NA,NA,NA,NA,NA,NA,2080829760,22.6,197.6,299.4,0.3106,0,0,0,0,0,"0"
2080831470,NA,NA,NA,NA,NA,NA,NA,2080829760,386.4,193.636363636364,396.181818181818,0.0677272727272727,0,0,0,0,0,"0"
2080832110,NA,NA,NA,NA,NA,NA,NA,2080831650,1026.9,195.488888888889,422.822222222222,0.0748222222222222,0,0,0,0,0,"0"
2080832170,NA,NA,NA,NA,NA,NA,NA,2080831650,563.9,193.862068965517,418.896551724138,0.0479655172413793,0,0,0,0,0,"0"
2080832550,NA,NA,NA,NA,NA,NA,NA,2080828610,136.9,193.272727272727,324.090909090909,0.005,0,0,0,0,0,"0"
2080832400,NA,NA,NA,NA,NA,NA,NA,2080828610,158.4,192.615384615385,315.615384615385,0.00269230769230769,0,0,0,0,0,"0"
2080834270,NA,NA,NA,NA,NA,NA,NA,2080832550,2734.5,185.26,631.22,0.04024,0,0,0,0,0,"0"
2080834350,NA,NA,NA,NA,NA,NA,NA,2080832550,256.5,191,374.4,0.02335,0,0,0,0,0,"0"
2080832660,NA,NA,NA,NA,NA,NA,NA,2080832400,770,187.872340425532,383.553191489362,0.00334042553191489,0,0,0,0,0,"0"
2080832720,NA,NA,NA,NA,NA,NA,NA,2080832400,554.8,187.551724137931,396.172413793103,0.00979310344827586,0,0,0,0,0,"0"
2080836350,NA,NA,NA,NA,NA,NA,NA,2080832170,260.3,191.142857142857,566.857142857143,0.0268571428571429,0,0,0,0,0,"0"
2080836360,NA,NA,NA,NA,NA,NA,NA,2080832170,181.8,192.428571428571,519.142857142857,0.0252857142857143,0,0,0,0,0,"0"
2080838100,NA,NA,NA,NA,NA,NA,NA,2080834350,182.9,186.909090909091,433,0.0313636363636364,0,0,0,0,0,"0"
2080838170,NA,NA,NA,NA,NA,NA,NA,2080834350,2327.4,170.826530612245,857.326530612245,0.0328775510204082,0,0,0,0,0,"0"
2080840180,NA,NA,NA,NA,NA,NA,NA,2080838100,1074.5,177.964912280702,549.929824561404,0.0199298245614035,0,0,0,0,0,"0"
2080840300,NA,NA,NA,NA,NA,NA,NA,2080838100,762.8,174.363636363636,700.545454545455,0.0195454545454545,0,0,0,0,0,"0"
2080834160,NA,NA,NA,NA,NA,NA,NA,2080832660,377,185.6,432,6e-04,0,0,0,0,0,"0"
2080834340,NA,NA,NA,NA,NA,NA,NA,2080832660,19.3,188,387.666666666667,0,0,0,0,0,0,"0"
2080835260,NA,NA,NA,NA,NA,NA,NA,2080834340,59.3,186.4,410.6,2e-04,0,0,0,0,0,"0"
2080835250,NA,NA,NA,NA,NA,NA,NA,2080834340,523.9,183.08,479.04,2e-04,0,0,0,0,0,"0"
2080836790,NA,NA,NA,NA,NA,NA,NA,2080835260,437.2,177.894736842105,533,5.26315789473684e-05,0,0,0,0,0,"0"
2080836780,NA,NA,NA,NA,NA,NA,NA,2080835260,406.7,178.333333333333,529.333333333333,0,0,0,0,0,0,"0"
2080845050,NA,NA,NA,NA,NA,NA,NA,2080840180,75.8,177.6,587.2,0.1122,0,0,0,0,0,"0"
2080845040,NA,NA,NA,NA,NA,NA,NA,2080840180,290.4,172.818181818182,681.818181818182,0.00854545454545455,0,0,0,0,0,"0"
2080846790,NA,NA,NA,NA,NA,NA,NA,2080845050,647.1,166.04347826087,907.130434782609,0.0330869565217391,0,0,0,0,0,"0"
2080846780,NA,NA,NA,NA,NA,NA,NA,2080845050,492.4,165.958333333333,886,0.01425,0,0,0,0,0,"0"
2080000250,NA,NA,NA,NA,NA,NA,NA,0,1955.1,196.078651685393,95.0224719101124,0.141505617977528,0,0,0,0,0,"0"
2080000350,NA,NA,NA,NA,NA,NA,NA,0,127.9,198.5,54,4.985125,0,0,0,0,0,"0"
2080808730,NA,NA,NA,NA,NA,NA,NA,2080000350,745.4,196.760869565217,160.891304347826,0.361804347826087,0,0,0,0,0,"0"
2080808800,NA,NA,NA,NA,NA,NA,NA,2080000350,384.6,195.652173913043,174.304347826087,2.44834782608696,0,0,0,0,0,"0"
2080812890,NA,NA,NA,NA,NA,NA,NA,2080808800,77.3,194.6,225,2.4836,0,0,0,0,0,"0"
2080812950,NA,NA,NA,NA,NA,NA,NA,2080808800,714.2,189.885714285714,386.085714285714,0.128285714285714,0,0,0,0,0,"0"
2080812470,NA,NA,NA,NA,NA,NA,NA,2080812890,199.8,192.3,320,0.9049,0,0,0,0,0,"0"
2080812570,NA,NA,NA,NA,NA,NA,NA,2080812890,239.6,191.615384615385,332.384615384615,0.180923076923077,0,0,0,0,0,"0"
2080811720,NA,NA,NA,NA,NA,NA,NA,2080812470,743,188,471.903225806452,0.305483870967742,0,0,0,0,0,"0"
2080811630,NA,NA,NA,NA,NA,NA,NA,2080812470,294.8,180.363636363636,605.636363636364,0.298636363636364,0,0,0,0,0,"0"
2080000360,NA,NA,NA,NA,NA,NA,NA,0,38.6,NA,NA,NA,0,0,0,0,0,"0"
2080000370,NA,NA,NA,NA,NA,NA,NA,0,835.5,196.204545454545,181.545454545455,0.648295454545455,0,0,0,0,0,"0"
2080000380,NA,NA,NA,NA,NA,NA,NA,0,138.3,199.8,46.6,0.2078,0,0,0,0,0,"0"
2080000390,NA,NA,NA,NA,NA,NA,NA,0,1023.4,192.74358974359,333.923076923077,0.836871794871795,0,0,0,0,0,"0"
2080000400,0,0,1,1,1,0,0,0,30.3,NA,NA,NA,0,0,0,0,0,"0"
2080000410,0,0,16,25,5,0,0,0,782.5,194.41935483871,221.193548387097,1.60416129032258,0,0,0,0,0,"0"
2080000420,0,0,3,3,1.73205080756888,0,0,0,38.6,NA,NA,NA,0,0,0,0,0,"0"
2080000430,0,0,3,3,1.73205080756888,0,0,0,1784.3,191.447058823529,291.247058823529,1.09232941176471,0,0,0,0,0,"0"
2080000440,0,0,18,39,6.2449979983984,0,0,0,1937.8,197.960526315789,156.486842105263,0.611171052631579,0,0,0,0,0,"0"
2080000530,0,0,10,14,3.74165738677394,0,0,0,1123.8,200.160714285714,145.75,1.10207142857143,0,0,0,0,0,"0"
2080000540,0,0,4,5,2.23606797749979,0,0,0,1371.8,196.041666666667,250.8125,0.539020833333333,0,0,0,0,0,"0"
2080000660,0,0,3,3,1.73205080756888,0,0,0,2177.5,149.68,1019.74,4.29229,0,0,0,0,0,"0"
2080000670,0,0,17,23,4.79583152331272,0,0,0,3082.3,157.05737704918,877.524590163934,0.702254098360656,0,0,0,0,0,"0"
2080000870,0,0,2,2,1.4142135623731,0,0,0,524.7,147.392857142857,993.214285714286,1.28010714285714,0,0,0,0,0,"0"
2080000880,NA,NA,NA,NA,NA,NA,NA,0,743.4,156.651162790698,798.93023255814,0.956767441860465,0,0,0,0,0,"0"
2080000950,0,0,1,1,1,0,0,0,1033.3,175.650793650794,393.968253968254,2.04961904761905,0,0,0,0,0,"0"
2080000960,NA,NA,NA,NA,NA,NA,NA,0,680.7,183.259259259259,273.037037037037,0.800851851851852,0,0,0,0,0,"0"
2080001010,NA,NA,NA,NA,NA,NA,NA,0,344.5,176.066666666667,452.066666666667,1.46366666666667,0,0,0,0,0,"0"
2080001020,NA,NA,NA,NA,NA,NA,NA,0,31.8,NA,NA,NA,0,0,0,0,0,"0"
2080001030,NA,NA,NA,NA,NA,NA,NA,0,359.8,177.666666666667,423.285714285714,0.993761904761905,0,0,0,0,0,"0"
2080001040,NA,NA,NA,NA,NA,NA,NA,0,1551.9,168.880597014925,529.373134328358,0.714686567164179,0,0,0,0,0,"0"
2080001170,NA,NA,NA,NA,NA,NA,NA,0,1067.7,174.111111111111,397.587301587302,2.52836507936508,0,0,0,0,0,"0"
2080001180,NA,NA,NA,NA,NA,NA,NA,0,600.4,179.814814814815,264.222222222222,0.408333333333333,0,0,0,0,0,"0"
2080001220,0,0,1,1,1,0,0,0,677.6,174.730769230769,331.403846153846,73.6511730769231,0,0,0,0,0,"0"
2080718810,NA,NA,NA,NA,NA,NA,NA,2080001220,923.5,178.842105263158,278.754385964912,36.433701754386,0,0,0,0,0,"0"
2080718760,0,0,2,2,1.4142135623731,0,0,2080001220,86.9,182.111111111111,187.222222222222,27.2403333333333,0,0,0,0,0,"0"
2080717960,NA,NA,NA,NA,NA,NA,NA,2080718760,34.7,186.666666666667,82,19.53,0,0,0,0,0,"0"
2080717840,NA,NA,NA,NA,NA,NA,NA,2080718760,2869.3,169.25974025974,449.974025974026,3.63481168831169,0,0,0,0,0,"0"
2080718070,NA,NA,NA,NA,NA,NA,NA,2080717960,1104,174.377049180328,278.245901639344,8.23747540983607,0,0,0,0,0,"0"
2080718130,NA,NA,NA,NA,NA,NA,NA,2080717960,263.1,178.230769230769,250.615384615385,0.824076923076923,0,0,0,0,0,"0"
2080726660,NA,NA,NA,NA,NA,NA,NA,2080718810,326.4,169.833333333333,496.222222222222,0.991,0,0,0,0,0,"0"
2080726720,NA,NA,NA,NA,NA,NA,NA,2080718810,1452.4,173.59,343.16,29.99769,0,0,0,0,0,"0"
2080714590,NA,NA,NA,NA,NA,NA,NA,2080718070,225.2,169.866666666667,475.866666666667,4.97253333333333,0,0,0,0,0,"0"
2080714810,NA,NA,NA,NA,NA,NA,NA,2080718070,442.8,161.95652173913,622.521739130435,0.718086956521739,0,0,0,0,0,"0"
2080711860,NA,NA,NA,NA,NA,NA,NA,2080714590,373.3,158.777777777778,720.833333333333,1.39622222222222,0,0,0,0,0,"0"
2080711870,NA,NA,NA,NA,NA,NA,NA,2080714590,909.1,156.733333333333,776.955555555556,1.732,0,0,0,0,0,"0"
2080735290,NA,NA,NA,NA,NA,NA,NA,2080726720,298.3,179.866666666667,282.666666666667,0.7976,0,0,0,0,0,"0"
2080735110,NA,NA,NA,NA,NA,NA,NA,2080726720,39.2,181.2,195.4,50.5788,0,0,0,0,0,"0"
2080735040,NA,NA,NA,NA,NA,NA,NA,2080735110,8,182,188.666666666667,54.367,0,0,0,0,0,"0"
2080734890,NA,NA,NA,NA,NA,NA,NA,2080735110,306,172.470588235294,438.764705882353,0.775823529411765,0,0,0,0,0,"0"
